date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:27:10	4939/4939	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:09%20GMT	https://www.britishmuseum.org/collection/china	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/collection/china.91.delayed	(from https://www.britishmuseum.org/collection)
14:27:11	238523/238523	---M--	200	added ('OK')	image/jpeg	etag:%2261a89141-40ace%22	https://www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/coffin-priest-hornedjitef-thebes-mummies-british-museum.jpg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/coffin-priest-hornedjitef-thebes-mummies-british-museum.jpg	(from https://www.britishmuseum.org/collection)
14:27:11	4969/4969	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:10%20GMT	https://www.britishmuseum.org/collection/object/Y_EA6678	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/collection/object/Y_EA6678.93.delayed	(from https://www.britishmuseum.org/collection)
14:27:11	223311/223311	---M--	200	added ('OK')	image/jpeg	etag:%2261a89142-3a9fe%22	https://www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/Brass%20head%20with%20a%20beaded%20crown%20and%20plume%2C%20Ife%2C%20Nigeria.jpg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/Brass%20head%20with%20a%20beaded%20crown%20and%20plume,%20Ife,%20Nigeria.jpg	(from https://www.britishmuseum.org/collection)
14:27:12	5005/5005	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:11%20GMT	https://www.britishmuseum.org/collection/object/E_Af1939-34-1	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/collection/object/E_Af1939-34-1.95.delayed	(from https://www.britishmuseum.org/collection)
14:27:12	141122/141122	---M--	200	added ('OK')	image/jpeg	etag:%2261a89142-25195%22	https://www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/goddess-tara-south-asia-buddhism-british-museum.jpg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/goddess-tara-south-asia-buddhism-british-museum.jpg	(from https://www.britishmuseum.org/collection)
14:27:12	5005/5005	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:11%20GMT	https://www.britishmuseum.org/collection/object/A_1830-0612-4	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/collection/object/A_1830-0612-4.97.delayed	(from https://www.britishmuseum.org/collection)
14:27:13	5005/5005	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:12%20GMT	https://www.britishmuseum.org/collection/object/P_1894-0721-1	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/collection/object/P_1894-0721-1.99.delayed	(from https://www.britishmuseum.org/collection)
14:27:13	696326/696326	---M--	200	added ('OK')	image/jpeg	etag:%2261a89143-af4f1%22	https://www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-11/Raphael.jpg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-11/Raphael.jpg	(from https://www.britishmuseum.org/collection)
14:27:13	156127/156127	---M--	200	added ('OK')	image/jpeg	etag:%2261a89144-261df%22	https://www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/lewis-chessmen-carved-scotland-british-museum.jpg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/lewis-chessmen-carved-scotland-british-museum.jpg	(from https://www.britishmuseum.org/collection)
14:27:13	5545/5545	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:13%20GMT	https://www.britishmuseum.org/collection/search?keyword=%22The%20Lewis%20Chessmen%22&object=chess-piece&dateFrom=1100&eraFrom=ad&dateTo=1200&eraTo=ad&view=grid&sort=object_name__asc&page=1	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/collection/searche81d	(from https://www.britishmuseum.org/collection)
14:27:14	273183/273183	---M--	200	added ('OK')	image/jpeg	etag:%2261a89144-475de%22	https://www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/west-papua-asmat-sheild-british-musuem.jpg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/west-papua-asmat-sheild-british-musuem.jpg	(from https://www.britishmuseum.org/collection)
14:27:14	5008/5008	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:13%20GMT	https://www.britishmuseum.org/collection/object/E_Oc1969-13-78	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/collection/object/E_Oc1969-13-78.9d.delayed	(from https://www.britishmuseum.org/collection)
14:27:14	5008/5008	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:13%20GMT	https://www.britishmuseum.org/collection/object/G_1849-0518-10	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/collection/object/G_1849-0518-10	(from https://www.britishmuseum.org/collection)
14:27:15	237998/237998	---M--	200	added ('OK')	image/jpeg	etag:%2261a89145-3ad12%22	https://www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-09/Achilles%20defeating%20Penthesilea%2C%20the%20Amazon%20Queen.%20Black-figured%20amphora%20(wine-jar)%20signed%20by%20Exekias.%20Athens%2C%20Attica%2C%20Greece.%20c.540-530%20BC.jpg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-09/Achilles%20defeating%20Penthesilea,%20the%20Amazon%20Queen.%20Black-figured%20amphora%20(wine-jar)%20signed%20by%20Exekias.%20Athens,%20Attica,%20Greece.%20c	(from https://www.britishmuseum.org/collection)
14:27:15	5005/5005	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:14%20GMT	https://www.britishmuseum.org/collection/object/H_1958-1202-1	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/collection/object/H_1958-1202-1.a1.delayed	(from https://www.britishmuseum.org/collection)
14:27:15	186040/186040	---M--	200	added ('OK')	image/jpeg	etag:%2261a89146-3108e%22	https://www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/lycurgus-cup-rome-british-museum.jpg	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/sites/default/files/styles/uncropped_huge/public/2019-10/lycurgus-cup-rome-british-museum.jpg	(from https://www.britishmuseum.org/collection)
14:27:15	5096/5096	---MCZ	403	error ('Forbidden')	text/html	date:Wed,%2025%20Mar%202026%2011:27:14%20GMT	https://www.britishmuseum.org/about-us/british-museum-story/people-behind-collection	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/about-us/british-museum-story/people-behind-collection	(from https://www.britishmuseum.org/collection)
14:27:16	1239/1239	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2025%20Mar%202026%2011:27:15%20GMT	https://www.britishmuseum.org/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/safakh/Desktop/butik/www.britishmuseum.org/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.britishmuseum.org/collection)
